product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
20dd7f59c8d37692cd7aabe00f3af998,beleza_saude,52.0,1709.0,1.0,625.0,29.0,20.0,24.0
5d7c23067ed3fc8c6e699b9373d5890b,fashion_bolsas_e_acessorios,54.0,151.0,3.0,250.0,16.0,2.0,20.0
f0fd2799d9eb02ccb6efa890519a6c4d,moveis_decoracao,59.0,456.0,1.0,5200.0,60.0,40.0,45.0
b45e1c65cd9f63e06b57f502caf50b78,brinquedos,33.0,378.0,1.0,5000.0,72.0,34.0,20.0
87c8fb5d5bb43fd06e54c78f6fa45836,automotivo,48.0,727.0,5.0,2325.0,37.0,26.0,22.0
a9342ff863c8bcf625664fe435e7f253,esporte_lazer,44.0,2080.0,1.0,2600.0,30.0,25.0,25.0
1a4abdf8e4e0329e516e6e55260bb1d7,ferramentas_jardim,35.0,382.0,1.0,600.0,16.0,7.0,22.0
aabc408823496d430c4b0b85561403ad,informatica_acessorios,54.0,127.0,2.0,100.0,16.0,8.0,11.0
ba01ca5c2982cedf05294014427c6afe,relogios_presentes,54.0,878.0,1.0,513.0,15.0,11.0,11.0
543b4f1745e0cd1505219f3af6d56d7b,perfumaria,53.0,597.0,1.0,3250.0,24.0,15.0,17.0
e2dd0cb9b99517a86cbc9441cbb55348,la_cuisine,41.0,194.0,1.0,450.0,31.0,10.0,18.0
6af89b97a841482f79c52765bfe0d699,esporte_lazer,38.0,2378.0,1.0,1743.0,29.0,26.0,24.0
915c18c67d0b3cd469475eccc0d1a7bb,eletronicos,46.0,391.0,1.0,150.0,18.0,12.0,13.0
5581bb179770e44255d6bb9b9e1bcca9,esporte_lazer,37.0,121.0,1.0,363.0,18.0,14.0,17.0
95c1a931a9c24a30577e9af5a5c420ea,esporte_lazer,33.0,959.0,1.0,550.0,25.0,15.0,25.0
0b575b7f0277a4fa1e89af27590b438d,cama_mesa_banho,57.0,249.0,1.0,850.0,35.0,20.0,35.0
a883c6cc6b971869a2c962f76fb73ab1,cama_mesa_banho,55.0,2293.0,4.0,1100.0,33.0,15.0,42.0
30fdc68482fb0487e68aaf09260b22cf,cama_mesa_banho,48.0,126.0,1.0,1200.0,45.0,25.0,35.0
bfa56a308202301eca94dc7f8b5c3dca,beleza_saude,31.0,1608.0,1.0,350.0,16.0,7.0,11.0
2d58f9383bf9170598663ad36c0859a2,moveis_decoracao,50.0,200.0,3.0,1200.0,34.0,8.0,24.0
a0686391b9b79dbfb9577555719ec45e,utilidades_domesticas,55.0,773.0,1.0,26950.0,44.0,48.0,44.0
4f2c53c9a1a7a00a247b351c1fdbed13,cama_mesa_banho,54.0,662.0,1.0,550.0,22.0,4.0,28.0
e0f55a53bebaae74a51a8fb9639681d6,bebes,58.0,599.0,1.0,75.0,20.0,15.0,16.0
af1190b9fff9a3c0ea7bc29ef8dfd8c1,brinquedos,29.0,351.0,1.0,363.0,17.0,14.0,16.0
13fd915e499b787f1f4c9dbb231d0d4c,informatica_acessorios,53.0,113.0,3.0,150.0,16.0,5.0,15.0
2ff677af9af410da689ac8299bab93c9,brinquedos,47.0,822.0,2.0,3725.0,41.0,32.0,25.0
63d6e7ab30f482382c9dfbbccae7da54,eletroportateis,56.0,1031.0,6.0,625.0,21.0,19.0,16.0
65f42db0d3e2d8f4fe41b6c3eb0f6561,brinquedos,59.0,929.0,10.0,450.0,18.0,11.0,16.0
42e81d5b55c06ce473ee24c7e5d1d1f4,cama_mesa_banho,57.0,1901.0,1.0,1100.0,28.0,10.0,28.0
774ea72f37a7fbf1fb32b973a18f2348,construcao_ferramentas_jardim,47.0,886.0,5.0,5050.0,40.0,16.0,50.0
341c7cf0d9806592075c3090658f5c81,moveis_decoracao,35.0,159.0,2.0,600.0,22.0,7.0,32.0
afdca9f0ccd47943dcb8dcec1518da63,beleza_saude,44.0,502.0,1.0,500.0,16.0,16.0,15.0
9e88896ff9b39f42a9652dc0730ecabc,telefonia,58.0,667.0,3.0,350.0,17.0,4.0,12.0
6789e81c62b672bf413759d22ecacaf7,utilidades_domesticas,46.0,836.0,1.0,383.0,17.0,13.0,14.0
38e28b7814d36bc84b972a75dd7c5ce7,market_place,63.0,937.0,1.0,200.0,46.0,4.0,11.0
01175f0c6182b4410c669417d7e8268f,brinquedos,39.0,326.0,4.0,600.0,42.0,7.0,42.0
cca8e09ba6f2d35e44f05b3c936d644e,consoles_games,34.0,1413.0,1.0,150.0,20.0,3.0,18.0
3308e7337d30a51ac18fa4e9e72b310c,telefonia,58.0,785.0,5.0,350.0,17.0,4.0,12.0
d6d121aae35cf0cb9078f82deb7047d2,fashion_bolsas_e_acessorios,51.0,220.0,2.0,150.0,24.0,4.0,34.0
b3a1e177812466b5c1c71b314ee2ee31,eletrodomesticos,43.0,430.0,1.0,850.0,30.0,19.0,17.0
40db914a3129475d11db840a1c411fba,alimentos_bebidas,57.0,3838.0,10.0,800.0,28.0,12.0,12.0
0bf311dc96c3ce0503cb03068588c196,eletrodomesticos,56.0,204.0,1.0,300.0,18.0,8.0,13.0
edfb12f6fd9cb4fb1eec00ad28ea5c74,fashion_bolsas_e_acessorios,30.0,401.0,3.0,100.0,16.0,11.0,11.0
1e5748190b56004a34ec795670bffe4d,moveis_decoracao,63.0,862.0,5.0,600.0,19.0,13.0,12.0
c2bd03501cf7f4f3a1201e6069155bc0,moveis_decoracao,55.0,133.0,1.0,900.0,35.0,4.0,30.0
30715b45872148dd5322eb2989228a43,cama_mesa_banho,51.0,290.0,1.0,6050.0,40.0,32.0,40.0
1f5a00433bd192f9ecdbb987e7866c3e,cama_mesa_banho,54.0,836.0,1.0,1400.0,16.0,16.0,16.0
f62ed10e188737a0f5e98e5d7c21c442,utilidades_domesticas,31.0,397.0,1.0,1500.0,16.0,24.0,11.0
da8faea5f69f03fce4dfc01ceee4f1dd,fashion_esporte,47.0,562.0,6.0,300.0,29.0,7.0,16.0
0b28e43610654365d0266f77070a71d9,relogios_presentes,60.0,478.0,1.0,200.0,16.0,11.0,11.0
9b447644d291396340ea3641fc70d132,esporte_lazer,43.0,163.0,1.0,900.0,25.0,10.0,11.0
bdb5e8a591cc4e0b3c77305831c180c0,utilidades_domesticas,52.0,440.0,3.0,2000.0,33.0,35.0,33.0
665dcf48bfab7017f4ac917abaafac4f,beleza_saude,31.0,519.0,1.0,310.0,20.0,22.0,22.0
ae9e33c1ac2b32c7518516756f7b80a5,beleza_saude,60.0,417.0,1.0,100.0,16.0,11.0,12.0
be3eb52ad733d7f7fff631a0cad35e81,informatica_acessorios,29.0,863.0,4.0,500.0,16.0,16.0,16.0
78ed4ecc7b75c660ce2ccfb97af2eaeb,esporte_lazer,45.0,190.0,2.0,400.0,29.0,20.0,37.0
01880e9ca075037ac0520fb94c07a79a,automotivo,42.0,756.0,5.0,550.0,17.0,5.0,12.0
8477d691ae21afadfa805681bef3a620,fashion_bolsas_e_acessorios,29.0,354.0,1.0,200.0,16.0,8.0,11.0
86f2416d4670e4ea3ca5494d043d9f24,moveis_escritorio,33.0,1205.0,1.0,11700.0,36.0,54.0,35.0
12722654d210214a6fa95baae1e37941,moveis_decoracao,56.0,1892.0,5.0,3000.0,69.0,11.0,11.0
82bbea2a39c7d1745ad49a2479460e75,cool_stuff,44.0,732.0,2.0,3050.0,62.0,30.0,26.0
bc048769f430e8e98c07bae3108a422c,relogios_presentes,44.0,546.0,1.0,475.0,19.0,13.0,20.0
6aa640325da3a535ae4266a0252105bc,cama_mesa_banho,46.0,352.0,2.0,900.0,50.0,11.0,11.0
84b6ea77a72c80fa8f23287a4e6c1dc8,fashion_calcados,54.0,404.0,4.0,900.0,22.0,12.0,33.0
b0db5c7b3cdf07d5d6de413ad86bc1d1,automotivo,58.0,500.0,1.0,550.0,30.0,20.0,20.0
e38e0b558340e87a62ebeacc7b83d8d7,utilidades_domesticas,48.0,996.0,1.0,400.0,25.0,15.0,20.0
2d7cd0c78354e447e9c2a37e1e287417,utilidades_domesticas,50.0,554.0,4.0,9900.0,105.0,12.0,40.0
8bb2ca7d3fbcb7de9ff7b8250cb292b5,moveis_decoracao,58.0,582.0,4.0,10600.0,41.0,66.0,41.0
37b68dc7d701dd876736ad568b8f152f,bebes,40.0,811.0,3.0,350.0,38.0,8.0,38.0
86facec0be6ecaeb315ad287b9841c4f,malas_acessorios,25.0,912.0,3.0,550.0,16.0,30.0,20.0
9154514352d1fa2118cef7a94f364687,papelaria,59.0,316.0,2.0,5850.0,38.0,30.0,28.0
0505f239830b15ffbd923b4113a96855,malas_acessorios,44.0,503.0,8.0,250.0,20.0,26.0,15.0
2402257ef60c01379113638864b21035,utilidades_domesticas,56.0,577.0,4.0,7300.0,45.0,15.0,34.0
b0b6c0bcc946a842de76a06f28722962,fashion_bolsas_e_acessorios,24.0,532.0,5.0,300.0,16.0,12.0,12.0
80f258d43a984e2e7af7f1e1163e4018,pet_shop,59.0,805.0,1.0,1100.0,20.0,15.0,15.0
014d94f219fbff1166b9cf700eee36b2,relogios_presentes,50.0,556.0,1.0,400.0,18.0,12.0,12.0
7f8bacbe759179781b50331ea609f7f8,malas_acessorios,57.0,1182.0,2.0,1400.0,43.0,27.0,43.0
5ea135a7b8448e88c3fa7696860b3c3d,malas_acessorios,44.0,132.0,2.0,400.0,20.0,10.0,16.0
b1d207586fca400a2370d50a9ba1da98,,,,,350.0,16.0,4.0,11.0
41fbde40144efcd09db07250981d7b93,automotivo,51.0,840.0,1.0,5500.0,45.0,20.0,45.0
1707ef553eb000d860fff09e3d08b037,informatica_acessorios,58.0,565.0,2.0,250.0,16.0,5.0,11.0
7dba49d05059dfa721e63caf83965829,moveis_decoracao,56.0,288.0,1.0,17100.0,56.0,38.0,48.0
8d05b2c8739a97a9b912b206eed6a0aa,papelaria,56.0,683.0,2.0,250.0,16.0,5.0,30.0
25a1d9b4eeca995f38b898c7ab6288ef,utilidades_domesticas,57.0,321.0,3.0,617.0,17.0,14.0,15.0
473ecd4c15ecda05e4044ef14f1f4c2e,fashion_bolsas_e_acessorios,41.0,827.0,1.0,100.0,16.0,5.0,16.0
f6e0b7ccc34e4decc1b855f8da06a5fc,brinquedos,59.0,257.0,3.0,900.0,30.0,4.0,20.0
0e7467f597732a74c1f98f7703117626,beleza_saude,49.0,787.0,1.0,50.0,16.0,11.0,16.0
5b7c32f42abb2937624d6a8452edae3b,utilidades_domesticas,34.0,250.0,2.0,1550.0,45.0,10.0,35.0
b496f6a5bc0c6f8ecec1b1d06498c702,telefonia,26.0,430.0,3.0,50.0,19.0,5.0,11.0
9a5c3baf8fc729c7332a1523d0f4cbd1,moveis_decoracao,40.0,243.0,3.0,5975.0,51.0,8.0,51.0
48eac3eaf2e50b5f37248cf116476a06,esporte_lazer,31.0,236.0,2.0,950.0,60.0,15.0,15.0
9375d96ff0ad81493ff5231497e170f1,dvds_blu_ray,39.0,593.0,1.0,200.0,20.0,2.0,14.0
375e5a8fcf452959ad89ad40ea2839aa,utilidades_domesticas,40.0,649.0,1.0,200.0,22.0,13.0,23.0
5afdd6208e8a2f20395ad08f90dfe8d3,automotivo,52.0,347.0,1.0,5400.0,40.0,30.0,40.0
47ac1c318ec3ad95a8c89005e384f6e8,automotivo,44.0,174.0,2.0,600.0,30.0,30.0,30.0
6aa063e063f2ab982b471e58afe06d72,cama_mesa_banho,57.0,126.0,2.0,9000.0,25.0,55.0,50.0
500909059ad72b36b2554150cc327edb,cama_mesa_banho,39.0,1140.0,1.0,3100.0,30.0,25.0,30.0
bd6e6fce9ada76ea2db0f1912e8e478f,cama_mesa_banho,49.0,381.0,1.0,850.0,25.0,18.0,40.0
3c726b5f595b976b4348899225d955a5,brinquedos,58.0,822.0,8.0,805.0,28.0,37.0,25.0
e54ff091b59423b5fa989f753d3bcd8c,moveis_decoracao,50.0,510.0,2.0,500.0,80.0,20.0,20.0
f07c770a1f1628deda545e01082a0d6d,beleza_saude,35.0,1014.0,1.0,599.0,16.0,10.0,14.0
4e1346d7b7e02c737a366b086462e33e,cama_mesa_banho,59.0,477.0,1.0,250.0,16.0,10.0,16.0
8d117b157de0b1a41b75de2833fd4f6e,consoles_games,55.0,1683.0,1.0,625.0,21.0,13.0,13.0
3dd519e4024a114cdf2825caa88c6091,cama_mesa_banho,46.0,164.0,1.0,1650.0,44.0,24.0,37.0
dbd91d7511ed7f4e61be3a191082644e,perfumaria,39.0,586.0,1.0,567.0,20.0,13.0,16.0
bf7db234b1df51fc5383311019d63fae,cama_mesa_banho,58.0,271.0,1.0,1600.0,34.0,7.0,32.0
49d23d4887468040921b413a6d4f3ec7,cama_mesa_banho,52.0,1072.0,1.0,1350.0,39.0,7.0,31.0
d41322ce7da20b675c1d9b927da128ef,telefonia,60.0,733.0,5.0,300.0,17.0,4.0,12.0
1144808d80753334c836d4bfab367400,informatica_acessorios,56.0,257.0,1.0,325.0,46.0,8.0,20.0
5d983d66e379e5200d979878175c7af4,utilidades_domesticas,59.0,595.0,2.0,900.0,21.0,21.0,21.0
96b84df3582b12cc062543cee325b38e,fashion_bolsas_e_acessorios,30.0,128.0,2.0,100.0,16.0,9.0,11.0
35997e7b3823b0bb5947dce1986cfb61,livros_importados,59.0,549.0,1.0,700.0,33.0,2.0,23.0
701cfdaf6cb0e11a4200ec31fab1997e,moveis_decoracao,32.0,420.0,6.0,1067.0,34.0,12.0,29.0
5494497e1078148d7b0e41d4551412a7,cama_mesa_banho,59.0,678.0,1.0,1250.0,19.0,17.0,23.0
2152380ff2e0afbc8c1c5b7c72732c40,moveis_decoracao,57.0,216.0,1.0,1300.0,40.0,6.0,32.0
0e122649ef24efa2051127c4018b13e5,sinalizacao_e_seguranca,41.0,1243.0,2.0,10200.0,16.0,45.0,53.0
f7ee078cfab4ad9144e1d75fd0258c5b,perfumaria,56.0,703.0,4.0,650.0,43.0,16.0,27.0
3dc31714cd00417f915d86a494e6b598,cama_mesa_banho,51.0,138.0,1.0,967.0,36.0,7.0,31.0
115d882d50c476a481e899b79aca6174,eletrodomesticos,59.0,1304.0,1.0,600.0,16.0,10.0,18.0
77b433708de78b6f08c64d3cb465ad8c,telefonia,37.0,166.0,4.0,200.0,16.0,4.0,13.0
9cd9443e9002f8be88682ef102d771c1,cool_stuff,55.0,1895.0,5.0,2250.0,50.0,30.0,30.0
140048a7ca8c50c44a58532471837660,relogios_presentes,60.0,616.0,5.0,350.0,16.0,2.0,20.0
0acad8a389d9ac863b63a5bd91d18697,brinquedos,43.0,1223.0,1.0,400.0,17.0,12.0,12.0
86ae34138b66d08c1d885736ba39e6df,cama_mesa_banho,50.0,476.0,2.0,1470.0,47.0,9.0,38.0
63456bc0cfe423fc6621bdd93fd0337c,informatica_acessorios,46.0,323.0,1.0,125.0,12.0,10.0,10.0
54ae1a64e9af8424bcf3162a0df487c7,esporte_lazer,43.0,1435.0,5.0,450.0,40.0,10.0,20.0
b3547583f59191a94cb364defe30e9ec,telefonia,29.0,156.0,1.0,50.0,18.0,18.0,18.0
0f40837cdd9606e43215010f9e8fce41,brinquedos,39.0,618.0,1.0,1600.0,40.0,11.0,35.0
ba5d5d6bb022a34df6fe5b5e8c8002ad,esporte_lazer,55.0,1174.0,3.0,400.0,20.0,6.0,15.0
b687f7d54b34a215172bf55f9584584a,ferramentas_jardim,49.0,374.0,1.0,900.0,30.0,10.0,20.0
7e1283a5fded327a53d039a113eb543a,moveis_decoracao,47.0,2127.0,1.0,500.0,46.0,19.0,15.0
055019def765ce08da9fac0585e927c3,bebes,63.0,884.0,5.0,300.0,17.0,7.0,24.0
6ea6babb12521a80daebf65b6d0c864f,esporte_lazer,50.0,970.0,1.0,600.0,16.0,16.0,16.0
57dcf5497a141d23764008088c8d9974,esporte_lazer,49.0,858.0,1.0,1250.0,30.0,30.0,35.0
5e7d879a43c998d6c60a18ea8eba7728,automotivo,54.0,1198.0,6.0,5000.0,53.0,43.0,11.0
5e560c2bf4bf75f9c836af727033f3c2,moveis_escritorio,51.0,2206.0,1.0,20500.0,58.0,28.0,58.0
9754ea6652dc3e06be088797f85f4ee5,utilidades_domesticas,48.0,222.0,4.0,400.0,18.0,20.0,20.0
e502a4cfd9526d141774f8f7b3d2f782,informatica_acessorios,59.0,129.0,2.0,100.0,16.0,8.0,11.0
83b7e1ec294af41b21657b105834c836,esporte_lazer,49.0,3148.0,8.0,325.0,19.0,14.0,17.0
0c90f0cece2b9c521af7c85ace4794be,moveis_decoracao,41.0,411.0,1.0,4800.0,62.0,6.0,62.0
68bfdbfe84f03af17733b10362f10020,moveis_decoracao,63.0,244.0,4.0,600.0,29.0,12.0,23.0
3e8defa155f10823f9e150b05ad71408,esporte_lazer,49.0,801.0,3.0,300.0,20.0,10.0,20.0
e53023ab8367557ec53afdc82e03121b,relogios_presentes,43.0,540.0,1.0,425.0,22.0,14.0,21.0
fac6b6ac6697b0e439e1dc0203b1ec53,utilidades_domesticas,48.0,389.0,1.0,3200.0,16.0,10.0,16.0
83d55cbbf59542a0cb94f61387889254,cool_stuff,33.0,174.0,3.0,400.0,30.0,30.0,15.0
bbe2718f3f392fdea27314d5e2f3287e,esporte_lazer,56.0,964.0,3.0,500.0,24.0,22.0,22.0
f529ca0f6c6d8ea226840a3ffb3109ea,papelaria,52.0,2209.0,5.0,750.0,25.0,50.0,40.0
e74c906e50417096a9c1fb2c5860b010,utilidades_domesticas,54.0,698.0,1.0,5900.0,65.0,12.0,45.0
5a5d7d4e7f23de210890506c818d2b8a,,,,,800.0,48.0,40.0,11.0
890b077b34b5d22c8c56d60536ab9e75,esporte_lazer,51.0,2648.0,1.0,175.0,18.0,16.0,16.0
ace2ee0158ebad178e6616ad39507b8d,moveis_decoracao,60.0,2047.0,2.0,600.0,60.0,7.0,14.0
a7c71ae3c8f9ee009eaf1bdcffa55012,automotivo,59.0,218.0,1.0,150.0,30.0,30.0,30.0
db7c8db5c70ae474fb9caa8c54454854,cama_mesa_banho,53.0,196.0,3.0,650.0,37.0,23.0,35.0
3625fbaf8284047185fb0351f2f84ae3,esporte_lazer,55.0,815.0,4.0,1600.0,25.0,8.0,25.0
10335f29114548c89998eb43398f58e5,relogios_presentes,59.0,718.0,5.0,250.0,16.0,2.0,11.0
609c35bf8122d5ab8186ed7a6bfcd843,beleza_saude,39.0,345.0,1.0,250.0,18.0,8.0,18.0
58f88ebb71c90b2d46a5b297ae6c3455,beleza_saude,60.0,2089.0,5.0,1400.0,27.0,12.0,18.0
87ac7e3e844a79b97f7b98cecfbc69db,fashion_roupa_feminina,33.0,172.0,4.0,500.0,20.0,5.0,20.0
97d94ffa4936cbc2555e83aefc1f427b,construcao_ferramentas_construcao,51.0,667.0,1.0,3000.0,25.0,6.0,25.0
50046ff3c7e886839388c4532a5ba24f,cama_mesa_banho,42.0,352.0,1.0,1100.0,45.0,11.0,11.0
bed48285a1d145ff8ca0ac0d77496ba3,casa_construcao,58.0,1533.0,1.0,12100.0,60.0,25.0,25.0
32a70faec5a4c206b582ada5f1e840dc,telefonia,58.0,540.0,5.0,50.0,17.0,4.0,12.0
d829c266108bd4ef390199df1560fc2b,cama_mesa_banho,46.0,128.0,1.0,400.0,40.0,4.0,30.0
b248cbdf748a977cdf76991dd59fc429,automotivo,42.0,96.0,1.0,150.0,16.0,7.0,11.0
d20f41d8b70e59cb4c63d68b1dcfc0a4,utilidades_domesticas,36.0,652.0,4.0,500.0,16.0,11.0,12.0
0d954479e7991c06d35202c130844b57,informatica_acessorios,39.0,1105.0,1.0,600.0,16.0,18.0,17.0
37116a322ceabbe82c30430000af0db3,cama_mesa_banho,52.0,89.0,1.0,200.0,20.0,10.0,15.0
8ea331107c7373a412b73374be7c6736,perfumaria,43.0,503.0,1.0,600.0,16.0,2.0,11.0
d370e908175e2f3b39bb7fd33fd4c530,esporte_lazer,60.0,972.0,1.0,400.0,20.0,20.0,20.0
8a7a92a0e4e5abcbc90117424507bb7d,relogios_presentes,57.0,425.0,5.0,550.0,16.0,2.0,11.0
980a05f1865790c75cf9a22ae4771c1c,,,,,21700.0,40.0,50.0,50.0
04e9efe8ce063de2e031eb806396f456,cama_mesa_banho,52.0,665.0,1.0,750.0,30.0,3.0,24.0
acc444eb5ad26f79d5a11baa6a03c439,moveis_decoracao,53.0,626.0,1.0,9400.0,35.0,45.0,45.0
f3088483fe1dfd4715e320d1b8324b88,livros_importados,42.0,157.0,1.0,250.0,33.0,2.0,23.0
f714f2e04474e89e781961c52081a5a7,esporte_lazer,54.0,1888.0,5.0,400.0,24.0,11.0,18.0
0cbeda603059c985268afd35128be303,papelaria,57.0,320.0,2.0,1450.0,38.0,30.0,28.0
9c21e4a14d74098b5d4e1126e706dc3a,automotivo,63.0,817.0,4.0,350.0,16.0,40.0,11.0
d2bcc21c60051598876d7c58318682c0,eletrodomesticos,56.0,362.0,1.0,150.0,18.0,8.0,13.0
8c870be13e6e06a1a88de95a856e2585,automotivo,60.0,827.0,5.0,1150.0,32.0,6.0,29.0
2e0725613e75303bb162ff2f58f112e0,brinquedos,27.0,254.0,1.0,200.0,16.0,10.0,11.0
ebf9bc6cd600eadd681384e3116fda85,cama_mesa_banho,37.0,86.0,2.0,1300.0,50.0,9.0,41.0
8215db96a612d69839c27866feabf350,beleza_saude,59.0,555.0,1.0,1075.0,17.0,13.0,15.0
01593b27eef404f592e6a3f1174493bf,cool_stuff,51.0,594.0,1.0,2000.0,50.0,40.0,30.0
9af4d74cc1b1181f4f35d4286c27bbcd,perfumaria,40.0,239.0,1.0,100.0,19.0,8.0,14.0
677883eb52acde220f6d79fe67bba70a,brinquedos,41.0,1517.0,1.0,1600.0,28.0,36.0,27.0
93a12c289ca2b78e7069e469f5053ef2,informatica_acessorios,55.0,408.0,1.0,233.0,16.0,14.0,15.0
66a7ca628024ae587fe4499b255bc26b,beleza_saude,39.0,599.0,3.0,350.0,22.0,12.0,17.0
52bfe70377e3296d08b76c72f622e257,pet_shop,51.0,3205.0,1.0,125.0,19.0,10.0,13.0
e4bd268c80d127fbf8757171e8d2b6b9,bebes,39.0,1590.0,1.0,700.0,50.0,30.0,40.0
1defdb58e117d7cfc318d002c2783b6b,papelaria,43.0,48.0,1.0,100.0,16.0,5.0,16.0
a327459c8e093ebc3666c0c6ff842589,relogios_presentes,50.0,463.0,1.0,270.0,16.0,8.0,11.0
550614095d4a8d359bf569ea168fe053,relogios_presentes,35.0,446.0,3.0,250.0,22.0,17.0,17.0
99ff40856c47a638df807c0a144470cc,moveis_sala,54.0,1108.0,2.0,30000.0,80.0,60.0,60.0
a8c575b4028403c1885a4bdceb27f439,moveis_decoracao,49.0,617.0,1.0,1050.0,30.0,35.0,30.0
f0f5a9211c208c91441a70cb5241214e,esporte_lazer,59.0,2087.0,1.0,200.0,35.0,15.0,15.0
2cab5fb805c35e09a71fc411c7849ec2,brinquedos,55.0,816.0,4.0,1000.0,37.0,35.0,25.0
07451cd3b4079198af66b134853aee75,cama_mesa_banho,55.0,484.0,2.0,6000.0,50.0,20.0,40.0
14ed7526330bb083481b32c7ab26f179,relogios_presentes,52.0,904.0,1.0,500.0,20.0,12.0,15.0
f50df3b65ee30912ca3e462971e1334f,informatica_acessorios,58.0,870.0,2.0,700.0,28.0,10.0,19.0
1fa728d99803c8849b5c95cfeaf9b60c,pcs,63.0,451.0,6.0,3000.0,30.0,6.0,42.0
67031f1b5ba68a9997efb630e43ada88,esporte_lazer,35.0,907.0,1.0,288.0,19.0,15.0,16.0
003128f981470c3e5a2e7445e4a771cd,esporte_lazer,59.0,1100.0,6.0,1550.0,16.0,10.0,16.0
9effb20dca634f869835e52c4d9b619b,relogios_presentes,29.0,1562.0,1.0,375.0,21.0,10.0,12.0
4419a1c234d848b2bc86c53b222499b2,perfumaria,46.0,827.0,1.0,500.0,16.0,15.0,15.0
b81a05d0dd312ece2140846909f5ef81,moveis_decoracao,43.0,1755.0,3.0,800.0,68.0,8.0,13.0
d2d39433df84064b1556612cc52cefca,relogios_presentes,54.0,199.0,5.0,250.0,16.0,2.0,20.0
43158180e30b3c0c252049265370d7b1,utilidades_domesticas,54.0,919.0,9.0,9660.0,31.0,37.0,25.0
06d7bbea1c245835d64a183587a3775c,sinalizacao_e_seguranca,34.0,409.0,1.0,1000.0,66.0,5.0,30.0
4dddd45aa241530edb5412e8846361fa,beleza_saude,57.0,1661.0,1.0,483.0,19.0,12.0,13.0
1ff03883acc92ad1f4eb8ed40ad25bf9,agro_industria_e_comercio,43.0,1100.0,3.0,900.0,20.0,5.0,11.0
5a4ff3aa2e6d215d457a8d706fbf2272,cama_mesa_banho,56.0,674.0,1.0,1325.0,19.0,17.0,23.0
6d8d9c9af735eae354cb0b43a9cbebfa,fashion_bolsas_e_acessorios,63.0,655.0,4.0,300.0,16.0,9.0,20.0
cf08577e1af3a53a0c2b0769af31b31d,cama_mesa_banho,53.0,89.0,1.0,500.0,20.0,10.0,15.0
8ea8e3150c4a9d5e683bf5f8d0561609,papelaria,56.0,155.0,3.0,400.0,24.0,7.0,14.0
7674e3decaed7f0ebef4717b1db8334a,automotivo,59.0,3152.0,1.0,250.0,20.0,4.0,16.0
769106ca9d176076a3f0debb980e64ba,moveis_decoracao,56.0,546.0,2.0,100.0,16.0,11.0,16.0
91d48f051858be85a524d623648cdf0d,utilidades_domesticas,36.0,336.0,1.0,950.0,22.0,2.0,20.0
5cd07c84a1c25575ac2fc3fa73f1d952,brinquedos,63.0,2873.0,8.0,1200.0,39.0,22.0,14.0
79fca321dbd3453bd8211690e39f1659,bebes,59.0,1045.0,3.0,1150.0,42.0,25.0,15.0
c0654cc48163d87a12f1088eb133db68,moveis_decoracao,60.0,813.0,2.0,3700.0,36.0,30.0,19.0
6421ae053bb80dff3ceae1f217f54ed4,telefonia,56.0,1081.0,6.0,335.0,19.0,9.0,21.0
b192be433004cc1f10b467c0e9ea309b,informatica_acessorios,57.0,977.0,1.0,725.0,25.0,8.0,24.0
3f26ccc2d547ea9b11e5ef9673fb40dc,telefonia,50.0,548.0,2.0,125.0,18.0,4.0,14.0
ae7d8348fbef50928a680454fffbca00,esporte_lazer,30.0,682.0,2.0,304.0,27.0,17.0,27.0
f5badee8a0e679f057ec0ca4f0f32dcb,construcao_ferramentas_construcao,59.0,427.0,8.0,450.0,20.0,10.0,15.0
c615805546392ec3b8a20c6590c4d400,pet_shop,54.0,261.0,6.0,2000.0,30.0,34.0,17.0
09ffd5e043f6d44ca166be7f91dab462,moveis_decoracao,58.0,315.0,4.0,800.0,32.0,2.0,20.0
9926323a78ee2ba9e3b282efce191cff,fashion_bolsas_e_acessorios,40.0,115.0,1.0,300.0,17.0,17.0,11.0
614d9b959168fce3e0cbd0645acbb666,moveis_decoracao,36.0,80.0,2.0,400.0,16.0,28.0,16.0
b9255fa1436215fbff730a7f26be45bc,esporte_lazer,51.0,61.0,2.0,850.0,19.0,36.0,24.0
1d94d1e0c7fb2dcf2811e093d2ca303b,,,,,17150.0,62.0,36.0,46.0
ec56bda3963299a95bf284b63581716f,informatica_acessorios,51.0,961.0,2.0,375.0,26.0,8.0,18.0
19396b91a7c64a48aff0f42cd35444a5,moveis_quarto,39.0,243.0,2.0,100.0,16.0,5.0,14.0
e2e921d1e2a5acc453c66618a9261b47,papelaria,53.0,247.0,1.0,1900.0,40.0,16.0,35.0
d915345cf6ab72f6efb99f28633c3487,beleza_saude,33.0,1622.0,1.0,125.0,18.0,15.0,17.0
3061f22c23c762d693442f90db51471a,automotivo,57.0,397.0,1.0,100.0,16.0,10.0,15.0
4e7814c736cac58bdcd4423ed76ca68a,fashion_calcados,58.0,404.0,4.0,1500.0,20.0,15.0,35.0
fd87595e4b416c50ca77899592f2bef3,cama_mesa_banho,55.0,505.0,6.0,1117.0,31.0,15.0,26.0
